id,sender,subject,body,text,label,label_numeric
phishing-0199,service@urgent-account-check.com,Final Warning: Account Will Be Closed,"Dear Customer, Your recent payment could not be processed. Verify your password and OTP immediately: http://account-security-check.example/login. Ignoring this message may result in account closure. Reference ID: PH-0199.","Final Warning: Account Will Be Closed Dear Customer, Your recent payment could not be processed. Verify your password and OTP immediately: http://account-security-check.example/login. Ignoring this message may result in account closure. Reference ID: PH-0199.",phishing,1
safe-0450,hr@company.example,Your Order Has Been Shipped,"Hello, Thank you for subscribing to our newsletter. Please contact your manager if you have any questions. Best regards, Project Management. Message reference: SAFE-0450.","Your Order Has Been Shipped Hello, Thank you for subscribing to our newsletter. Please contact your manager if you have any questions. Best regards, Project Management. Message reference: SAFE-0450.",safe,0
safe-0132,newsletter@company.example,Your Order Has Been Shipped,"Hello, This message contains the agenda for our upcoming meeting. We appreciate your continued participation. Sincerely, Customer Support. Message reference: SAFE-0132.","Your Order Has Been Shipped Hello, This message contains the agenda for our upcoming meeting. We appreciate your continued participation. Sincerely, Customer Support. Message reference: SAFE-0132.",safe,0
safe-0468,notifications@calendar.example,Employee Training Schedule,"Hello, Thank you for subscribing to our newsletter. Your existing password and account settings remain unchanged. Sincerely, Customer Support. Message reference: SAFE-0468.","Employee Training Schedule Hello, Thank you for subscribing to our newsletter. Your existing password and account settings remain unchanged. Sincerely, Customer Support. Message reference: SAFE-0468.",safe,0
safe-0032,updates@software.example,Monthly Subscription Receipt,"Hello, Here is the latest update from our team. You can review the information from your normal account dashboard. Regards, The Support Team. Message reference: SAFE-0032.","Monthly Subscription Receipt Hello, Here is the latest update from our team. You can review the information from your normal account dashboard. Regards, The Support Team. Message reference: SAFE-0032.",safe,0
safe-0416,manager@company.example,Welcome to Our Newsletter,"Hello, Your monthly statement is now available for review. The meeting will take place during normal business hours. Regards, The Support Team. Message reference: SAFE-0416.","Welcome to Our Newsletter Hello, Your monthly statement is now available for review. The meeting will take place during normal business hours. Regards, The Support Team. Message reference: SAFE-0416.",safe,0
phishing-0142,helpdesk@password-confirmation.net,Final Warning: Account Will Be Closed,"Dear Customer, You have been selected to receive a limited reward. Sign in to prevent permanent account closure: http://payment-review.example/billing. Act immediately to avoid interruption of service. Reference ID: PH-0142.","Final Warning: Account Will Be Closed Dear Customer, You have been selected to receive a limited reward. Sign in to prevent permanent account closure: http://payment-review.example/billing. Act immediately to avoid interruption of service. Reference ID: PH-0142.",phishing,1
safe-0257,newsletter@company.example,Your Order Has Been Shipped,"Hello, Here is the latest update from our team. Your existing password and account settings remain unchanged. Thank you, Human Resources. Message reference: SAFE-0257.","Your Order Has Been Shipped Hello, Here is the latest update from our team. Your existing password and account settings remain unchanged. Thank you, Human Resources. Message reference: SAFE-0257.",safe,0
safe-0121,events@community.example,Your Monthly Account Statement,"Hello, Your order has been processed and shipped. We appreciate your continued participation. Regards, Account Services. Message reference: SAFE-0121.","Your Monthly Account Statement Hello, Your order has been processed and shipped. We appreciate your continued participation. Regards, Account Services. Message reference: SAFE-0121.",safe,0
safe-0155,updates@software.example,Software Update Release Notes,"Hello, This is a reminder about the scheduled team meeting. The meeting will take place during normal business hours. Best regards, Project Management. Message reference: SAFE-0155.","Software Update Release Notes Hello, This is a reminder about the scheduled team meeting. The meeting will take place during normal business hours. Best regards, Project Management. Message reference: SAFE-0155.",safe,0
phishing-0321,security@unknown-bank-alert.com,Your Account Has Been Suspended,"Dear Customer, Your package cannot be delivered until your address is confirmed. Sign in to prevent permanent account closure: http://payment-review.example/billing. Ignoring this message may result in account closure. Reference ID: PH-0321.","Your Account Has Been Suspended Dear Customer, Your package cannot be delivered until your address is confirmed. Sign in to prevent permanent account closure: http://payment-review.example/billing. Ignoring this message may result in account closure. Reference ID: PH-0321.",phishing,1
